Orig_country,Orig_City_name,Dest_country,Dest_City_name,year,month,Total_Est_Pax
Indonesia,Palembang,South Korea,Seoul-Metro,2018,3,187
Indonesia,Palembang,South Korea,Seoul-Metro,2018,4,110
Indonesia,Palembang,South Korea,Seoul-Metro,2018,5,132
Indonesia,Palembang,South Korea,Seoul-Metro,2018,6,105
Indonesia,Palembang,South Korea,Seoul-Metro,2018,7,149
Indonesia,Palembang,South Korea,Seoul-Metro,2018,8,506
Indonesia,Palembang,South Korea,Seoul-Metro,2018,9,355
Indonesia,Palembang,South Korea,Seoul-Metro,2018,10,116
Indonesia,Palembang,South Korea,Seoul-Metro,2018,11,184
Indonesia,Palembang,South Korea,Seoul-Metro,2018,12,106
Indonesia,Palembang,South Korea,Seoul-Metro,2019,1,133
Indonesia,Palembang,South Korea,Seoul-Metro,2019,2,146
Indonesia,Palembang,South Korea,Seoul-Metro,2019,3,114
Indonesia,Palembang,South Korea,Seoul-Metro,2019,4,61
Indonesia,Palembang,South Korea,Seoul-Metro,2019,5,82
Indonesia,Palembang,South Korea,Seoul-Metro,2019,6,69
Indonesia,Palembang,South Korea,Seoul-Metro,2019,7,160
Indonesia,Palembang,South Korea,Seoul-Metro,2019,8,175
Indonesia,Palembang,South Korea,Seoul-Metro,2019,9,91
Indonesia,Palembang,South Korea,Seoul-Metro,2019,10,90
Indonesia,Palembang,South Korea,Seoul-Metro,2019,11,83
Indonesia,Palembang,South Korea,Seoul-Metro,2019,12,133
Indonesia,Palembang,South Korea,Seoul-Metro,2020,1,100
Indonesia,Palembang,South Korea,Seoul-Metro,2020,2,71
Indonesia,Palembang,South Korea,Seoul-Metro,2020,3,69
Indonesia,Palembang,South Korea,Seoul-Metro,2020,4,74
Indonesia,Palembang,South Korea,Seoul-Metro,2020,5,32
Indonesia,Palembang,South Korea,Seoul-Metro,2020,6,46
Indonesia,Palembang,South Korea,Seoul-Metro,2020,7,55
Indonesia,Palembang,South Korea,Seoul-Metro,2020,8,56
Indonesia,Palembang,South Korea,Seoul-Metro,2020,9,45
Indonesia,Palembang,South Korea,Seoul-Metro,2020,10,23
Indonesia,Palembang,South Korea,Seoul-Metro,2020,11,23
Indonesia,Palembang,South Korea,Seoul-Metro,2020,12,34
Indonesia,Palembang,South Korea,Seoul-Metro,2021,1,28
Indonesia,Palembang,South Korea,Seoul-Metro,2021,2,25
Indonesia,Palembang,South Korea,Seoul-Metro,2021,3,41
Indonesia,Palembang,South Korea,Seoul-Metro,2021,4,35
Indonesia,Palembang,South Korea,Seoul-Metro,2021,5,36
Indonesia,Palembang,South Korea,Seoul-Metro,2021,6,50
Indonesia,Palembang,South Korea,Seoul-Metro,2021,7,18
Indonesia,Palembang,South Korea,Seoul-Metro,2021,8,19
Indonesia,Palembang,South Korea,Seoul-Metro,2021,9,25
Indonesia,Palembang,South Korea,Seoul-Metro,2021,10,30
Indonesia,Palembang,South Korea,Seoul-Metro,2021,11,33
Indonesia,Palembang,South Korea,Seoul-Metro,2021,12,44
Indonesia,Palembang,South Korea,Seoul-Metro,2022,1,37
Indonesia,Palembang,South Korea,Seoul-Metro,2022,2,33
Indonesia,Palembang,South Korea,Seoul-Metro,2022,3,42
Indonesia,Palembang,South Korea,Seoul-Metro,2022,4,11
Indonesia,Palembang,South Korea,Seoul-Metro,2022,5,23
Indonesia,Palembang,South Korea,Seoul-Metro,2022,6,28
Indonesia,Palembang,South Korea,Seoul-Metro,2022,7,41
Indonesia,Palembang,South Korea,Seoul-Metro,2022,8,61
Indonesia,Palembang,South Korea,Seoul-Metro,2022,9,39
Indonesia,Palembang,South Korea,Seoul-Metro,2022,10,46
Indonesia,Palembang,South Korea,Seoul-Metro,2022,11,42
Indonesia,Palembang,South Korea,Seoul-Metro,2022,12,41
Indonesia,Palembang,South Korea,Seoul-Metro,2023,1,42
Indonesia,Palembang,South Korea,Seoul-Metro,2023,2,43
Indonesia,Palembang,South Korea,Seoul-Metro,2023,3,42
Indonesia,Palembang,South Korea,Seoul-Metro,2023,4,41
Indonesia,Palembang,South Korea,Seoul-Metro,2023,5,51
Indonesia,Palembang,South Korea,Seoul-Metro,2023,6,39
Indonesia,Palembang,South Korea,Seoul-Metro,2023,7,80
Indonesia,Palembang,South Korea,Seoul-Metro,2023,8,48
Indonesia,Palembang,South Korea,Seoul-Metro,2023,9,41
Indonesia,Palembang,South Korea,Seoul-Metro,2023,10,104
Indonesia,Palembang,South Korea,Seoul-Metro,2023,11,40
Indonesia,Palembang,South Korea,Seoul-Metro,2023,12,46
Indonesia,Palembang,South Korea,Seoul-Metro,2024,1,87
Indonesia,Palembang,South Korea,Seoul-Metro,2024,2,45
Indonesia,Palembang,South Korea,Seoul-Metro,2024,3,43
Indonesia,Palembang,South Korea,Seoul-Metro,2024,4,43
Indonesia,Palembang,South Korea,Seoul-Metro,2024,5,29
Indonesia,Palembang,South Korea,Seoul-Metro,2024,6,37
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2018,1,189
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2018,2,91
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2018,3,230
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2018,4,95
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2018,5,89
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2018,6,96
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2018,7,122
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2018,8,128
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2018,9,113
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2018,10,107
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2018,11,96
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2018,12,94
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2019,1,128
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2019,2,110
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2019,3,170
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2019,4,65
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2019,5,82
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2019,6,82
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2019,7,74
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2019,8,77
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2019,9,72
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2019,10,80
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2019,11,84
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2019,12,96
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2020,1,89
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2020,2,88
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2020,3,82
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2020,4,37
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2020,5,37
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2020,6,52
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2020,7,62
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2020,8,49
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2020,9,60
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2020,10,24
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2020,11,77
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2020,12,29
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2021,1,31
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2021,2,23
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2021,3,35
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2021,4,28
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2021,5,16
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2021,6,35
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2021,7,14
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2021,8,7
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2021,9,11
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2021,10,20
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2021,11,16
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2021,12,38
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2022,1,31
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2022,2,28
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2022,3,43
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2022,4,30
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2022,5,34
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2022,6,50
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2022,7,55
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2022,8,57
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2022,9,64
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2022,10,53
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2022,11,66
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2022,12,60
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2023,1,56
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2023,2,66
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2023,3,72
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2023,4,52
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2023,5,79
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2023,6,60
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2023,7,62
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2023,8,60
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2023,9,55
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2023,10,67
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2023,11,60
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2023,12,58
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2024,1,45
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2024,2,55
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2024,3,52
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2024,4,52
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2024,5,49
Indonesia,Banjarmasin,South Korea,Seoul-Metro,2024,6,46
Indonesia,Praya,South Korea,Seoul-Metro,2018,1,199
Indonesia,Praya,South Korea,Seoul-Metro,2018,2,194
Indonesia,Praya,South Korea,Seoul-Metro,2018,3,255
Indonesia,Praya,South Korea,Seoul-Metro,2018,4,216
Indonesia,Praya,South Korea,Seoul-Metro,2018,5,270
Indonesia,Praya,South Korea,Seoul-Metro,2018,6,313
Indonesia,Praya,South Korea,Seoul-Metro,2018,7,251
Indonesia,Praya,South Korea,Seoul-Metro,2018,8,182
Indonesia,Praya,South Korea,Seoul-Metro,2018,9,21
Indonesia,Praya,South Korea,Seoul-Metro,2018,10,68
Indonesia,Praya,South Korea,Seoul-Metro,2018,11,69
Indonesia,Praya,South Korea,Seoul-Metro,2018,12,29
Indonesia,Praya,South Korea,Seoul-Metro,2019,1,162
Indonesia,Praya,South Korea,Seoul-Metro,2019,2,10
Indonesia,Praya,South Korea,Seoul-Metro,2019,3,87
Indonesia,Praya,South Korea,Seoul-Metro,2019,4,58
Indonesia,Praya,South Korea,Seoul-Metro,2019,5,30
Indonesia,Praya,South Korea,Seoul-Metro,2019,6,48
Indonesia,Praya,South Korea,Seoul-Metro,2019,7,134
Indonesia,Praya,South Korea,Seoul-Metro,2019,8,67
Indonesia,Praya,South Korea,Seoul-Metro,2019,9,103
Indonesia,Praya,South Korea,Seoul-Metro,2019,10,47
Indonesia,Praya,South Korea,Seoul-Metro,2019,11,54
Indonesia,Praya,South Korea,Seoul-Metro,2019,12,40
Indonesia,Praya,South Korea,Seoul-Metro,2020,1,78
Indonesia,Praya,South Korea,Seoul-Metro,2020,2,44
Indonesia,Praya,South Korea,Seoul-Metro,2020,3,12
Indonesia,Praya,South Korea,Seoul-Metro,2020,4,5
Indonesia,Praya,South Korea,Seoul-Metro,2020,7,1
Indonesia,Praya,South Korea,Seoul-Metro,2020,8,4
Indonesia,Praya,South Korea,Seoul-Metro,2020,10,9
Indonesia,Praya,South Korea,Seoul-Metro,2020,11,11
Indonesia,Praya,South Korea,Seoul-Metro,2020,12,16
Indonesia,Praya,South Korea,Seoul-Metro,2021,1,30
Indonesia,Praya,South Korea,Seoul-Metro,2021,2,17
Indonesia,Praya,South Korea,Seoul-Metro,2021,3,40
Indonesia,Praya,South Korea,Seoul-Metro,2021,4,35
Indonesia,Praya,South Korea,Seoul-Metro,2021,5,24
Indonesia,Praya,South Korea,Seoul-Metro,2021,6,33
Indonesia,Praya,South Korea,Seoul-Metro,2021,7,12
Indonesia,Praya,South Korea,Seoul-Metro,2021,8,13
Indonesia,Praya,South Korea,Seoul-Metro,2021,9,17
Indonesia,Praya,South Korea,Seoul-Metro,2021,10,21
Indonesia,Praya,South Korea,Seoul-Metro,2021,11,21
Indonesia,Praya,South Korea,Seoul-Metro,2021,12,30
Indonesia,Praya,South Korea,Seoul-Metro,2022,1,31
Indonesia,Praya,South Korea,Seoul-Metro,2022,2,24
Indonesia,Praya,South Korea,Seoul-Metro,2022,3,62
Indonesia,Praya,South Korea,Seoul-Metro,2022,4,14
Indonesia,Praya,South Korea,Seoul-Metro,2022,5,29
Indonesia,Praya,South Korea,Seoul-Metro,2022,6,33
Indonesia,Praya,South Korea,Seoul-Metro,2022,7,35
Indonesia,Praya,South Korea,Seoul-Metro,2022,8,50
Indonesia,Praya,South Korea,Seoul-Metro,2022,9,54
Indonesia,Praya,South Korea,Seoul-Metro,2022,10,52
Indonesia,Praya,South Korea,Seoul-Metro,2022,11,44
Indonesia,Praya,South Korea,Seoul-Metro,2022,12,43
Indonesia,Praya,South Korea,Seoul-Metro,2023,1,41
Indonesia,Praya,South Korea,Seoul-Metro,2023,2,78
Indonesia,Praya,South Korea,Seoul-Metro,2023,3,37
Indonesia,Praya,South Korea,Seoul-Metro,2023,4,42
Indonesia,Praya,South Korea,Seoul-Metro,2023,5,42
Indonesia,Praya,South Korea,Seoul-Metro,2023,6,30
Indonesia,Praya,South Korea,Seoul-Metro,2023,7,51
Indonesia,Praya,South Korea,Seoul-Metro,2023,8,109
Indonesia,Praya,South Korea,Seoul-Metro,2023,9,40
Indonesia,Praya,South Korea,Seoul-Metro,2023,10,92
Indonesia,Praya,South Korea,Seoul-Metro,2023,11,27
Indonesia,Praya,South Korea,Seoul-Metro,2023,12,39
Indonesia,Praya,South Korea,Seoul-Metro,2024,1,26
Indonesia,Praya,South Korea,Seoul-Metro,2024,2,16
Indonesia,Praya,South Korea,Seoul-Metro,2024,3,21
Indonesia,Praya,South Korea,Seoul-Metro,2024,4,25
Indonesia,Praya,South Korea,Seoul-Metro,2024,5,23
Indonesia,Praya,South Korea,Seoul-Metro,2024,6,40
Indonesia,Surabaya,South Korea,Busan,2018,1,129
Indonesia,Surabaya,South Korea,Busan,2018,2,112
Indonesia,Surabaya,South Korea,Busan,2018,3,92
Indonesia,Surabaya,South Korea,Busan,2018,4,60
Indonesia,Surabaya,South Korea,Busan,2018,5,83
Indonesia,Surabaya,South Korea,Busan,2018,6,237
Indonesia,Surabaya,South Korea,Busan,2018,7,91
Indonesia,Surabaya,South Korea,Busan,2018,8,205
Indonesia,Surabaya,South Korea,Busan,2018,9,67
Indonesia,Surabaya,South Korea,Busan,2018,10,69
Indonesia,Surabaya,South Korea,Busan,2018,11,64
Indonesia,Surabaya,South Korea,Busan,2018,12,99
Indonesia,Surabaya,South Korea,Busan,2019,1,108
Indonesia,Surabaya,South Korea,Busan,2019,2,71
Indonesia,Surabaya,South Korea,Busan,2019,3,58
Indonesia,Surabaya,South Korea,Busan,2019,4,43
Indonesia,Surabaya,South Korea,Busan,2019,5,125
Indonesia,Surabaya,South Korea,Busan,2019,6,131
Indonesia,Surabaya,South Korea,Busan,2019,7,134
Indonesia,Surabaya,South Korea,Busan,2019,8,179
Indonesia,Surabaya,South Korea,Busan,2019,9,89
Indonesia,Surabaya,South Korea,Busan,2019,10,110
Indonesia,Surabaya,South Korea,Busan,2019,11,121
Indonesia,Surabaya,South Korea,Busan,2019,12,136
Indonesia,Surabaya,South Korea,Busan,2020,1,160
Indonesia,Surabaya,South Korea,Busan,2020,2,133
Indonesia,Surabaya,South Korea,Busan,2020,3,18
Indonesia,Surabaya,South Korea,Busan,2020,4,7
Indonesia,Surabaya,South Korea,Busan,2020,7,2
Indonesia,Surabaya,South Korea,Busan,2020,10,16
Indonesia,Surabaya,South Korea,Busan,2020,11,21
Indonesia,Surabaya,South Korea,Busan,2020,12,14
Indonesia,Surabaya,South Korea,Busan,2021,1,14
Indonesia,Surabaya,South Korea,Busan,2021,2,9
Indonesia,Surabaya,South Korea,Busan,2021,3,11
Indonesia,Surabaya,South Korea,Busan,2021,11,12
Indonesia,Surabaya,South Korea,Busan,2022,4,5
Indonesia,Surabaya,South Korea,Busan,2022,5,3
Indonesia,Surabaya,South Korea,Busan,2022,6,12
Indonesia,Surabaya,South Korea,Busan,2022,7,7
Indonesia,Surabaya,South Korea,Busan,2022,8,9
Indonesia,Surabaya,South Korea,Busan,2022,9,34
Indonesia,Surabaya,South Korea,Busan,2022,10,26
Indonesia,Surabaya,South Korea,Busan,2022,11,33
Indonesia,Surabaya,South Korea,Busan,2022,12,29
Indonesia,Surabaya,South Korea,Busan,2023,1,19
Indonesia,Surabaya,South Korea,Busan,2023,2,23
Indonesia,Surabaya,South Korea,Busan,2023,3,29
Indonesia,Surabaya,South Korea,Busan,2023,4,29
Indonesia,Surabaya,South Korea,Busan,2023,5,34
Indonesia,Surabaya,South Korea,Busan,2023,6,42
Indonesia,Surabaya,South Korea,Busan,2023,7,37
Indonesia,Surabaya,South Korea,Busan,2023,8,31
Indonesia,Surabaya,South Korea,Busan,2023,9,44
Indonesia,Surabaya,South Korea,Busan,2023,10,64
Indonesia,Surabaya,South Korea,Busan,2023,11,44
Indonesia,Surabaya,South Korea,Busan,2023,12,54
Indonesia,Surabaya,South Korea,Busan,2024,1,87
Indonesia,Surabaya,South Korea,Busan,2024,2,67
Indonesia,Surabaya,South Korea,Busan,2024,3,40
Indonesia,Surabaya,South Korea,Busan,2024,4,71
Indonesia,Surabaya,South Korea,Busan,2024,5,56
Indonesia,Surabaya,South Korea,Busan,2024,6,77
