city,year,week,highest_temp,lowest_temp,avg_temp,highest_humidity,lowest_humidity,avg_humidity
Daejeon,2024,11,20.6,-0.3,8.2,88.0,13.0,55.5
Daejeon,2024,12,21.0,-1.4,8.4,95.0,12.0,49.3
Daejeon,2024,12,19.2,11.9,15.8,55.0,29.0,38.5
Daejeon,2024,13,17.5,2.2,9.1,97.0,31.0,75.8
Daejeon,2024,14,25.2,4.0,14.0,96.0,14.0,59.1
Daejeon,2024,15,28.5,8.4,17.0,89.0,19.0,49.1
Daejeon,2024,16,25.8,8.7,16.0,94.0,19.0,65.3
Daejeon,2024,16,16.8,16.5,16.7,62.0,58.0,59.7
Daejeon,2024,17,28.9,9.5,17.1,94.0,17.0,59.2
Daejeon,2024,18,20.1,13.6,17.0,90.0,52.0,71.0
Daejeon,2024,18,28.9,8.8,18.1,98.0,20.0,56.9
Daejeon,2024,19,25.3,8.2,15.8,96.0,28.0,69.4
Daejeon,2024,19,20.4,13.7,16.6,61.0,32.0,49.9
Daejeon,2024,20,28.9,7.1,17.9,93.0,21.0,57.6
Daejeon,2024,21,29.1,13.4,20.6,97.0,35.0,66.7
Daejeon,2024,22,27.9,12.3,20.1,90.0,31.0,58.0
Daejeon,2024,22,24.9,14.1,19.1,83.0,34.0,60.5
Daejeon,2024,22,26.8,18.0,23.2,58.0,27.0,41.8
Daejeon,2024,23,30.1,13.7,22.1,94.0,23.0,61.0
Daejeon,2024,24,33.6,17.5,25.2,94.0,22.0,56.8
Daejeon,2024,25,35.9,16.9,25.2,98.0,22.0,60.8
Daejeon,2024,25,27.9,22.8,25.1,92.0,68.0,79.2
Daejeon,2024,26,32.2,17.8,24.4,97.0,34.0,64.7
Daejeon,2024,27,31.9,20.8,26.1,98.0,46.0,78.3
Daejeon,2024,28,31.0,21.2,24.7,99.0,53.0,85.3
Daejeon,2024,29,31.5,22.1,26.1,98.0,61.0,83.6
Daejeon,2024,29,28.1,27.4,27.7,88.0,84.0,86.0
Daejeon,2024,30,34.6,24.8,28.5,96.0,53.0,79.2
Daejeon,2024,31,34.3,26.1,28.9,86.0,57.0,73.4
Daejeon,2024,31,35.2,26.2,30.0,91.0,58.0,75.4
Daejeon,2024,32,34.4,23.4,28.4,96.0,53.0,78.6
Daejeon,2024,32,32.9,28.0,30.6,82.0,62.0,71.0
Daejeon,2024,33,35.3,25.0,29.6,97.0,42.0,68.0
Daejeon,2024,34,34.6,24.2,28.7,95.0,49.0,77.8
Daejeon,2024,35,33.3,22.1,27.0,94.0,50.0,74.9
