city,year,week,highest_temp,lowest_temp,avg_temp,highest_humidity,lowest_humidity,avg_humidity
Daegu,2024,17,30.1,10.6,17.2,96.0,17.0,64.2
Daegu,2024,18,22.5,12.4,15.6,95.0,54.0,81.2
Daegu,2024,18,29.3,6.7,17.4,95.0,18.0,61.1
Daegu,2024,19,29.3,6.9,17.5,96.0,19.0,63.9
Daegu,2024,19,22.5,17.7,20.1,49.0,33.0,40.1
Daegu,2024,20,31.3,8.5,19.5,91.0,16.0,49.6
Daegu,2024,21,32.1,12.0,21.1,95.0,18.0,57.3
Daegu,2024,22,29.2,10.6,21.4,93.0,24.0,52.4
Daegu,2024,22,26.7,15.4,20.8,89.0,33.0,58.2
Daegu,2024,22,25.7,17.7,21.9,72.0,30.0,52.5
Daegu,2024,23,29.7,12.7,21.4,96.0,28.0,61.6
Daegu,2024,24,35.5,18.6,26.9,94.0,18.0,55.7
Daegu,2024,25,36.8,19.4,26.0,97.0,22.0,58.8
Daegu,2024,25,29.7,24.3,27.3,83.0,58.0,69.7
Daegu,2024,26,34.1,18.2,24.9,97.0,30.0,63.2
Daegu,2024,27,34.3,21.9,28.2,96.0,42.0,69.7
Daegu,2024,28,32.2,21.8,25.1,99.0,49.0,84.6
Daegu,2024,29,34.0,22.3,26.9,97.0,53.0,78.0
Daegu,2024,29,29.7,28.2,28.9,80.0,70.0,75.7
Daegu,2024,30,34.5,25.4,29.8,93.0,50.0,71.0
Daegu,2024,31,35.5,25.4,30.6,89.0,44.0,64.2
Daegu,2024,31,36.4,27.3,31.2,92.0,47.0,69.6
Daegu,2024,32,36.6,23.8,29.1,96.0,36.0,71.4
Daegu,2024,32,33.8,27.2,30.4,69.0,46.0,59.1
Daegu,2024,33,34.0,23.1,28.5,91.0,42.0,67.8
Daegu,2024,34,35.4,24.6,29.4,95.0,40.0,70.8
Daegu,2024,35,34.3,24.1,27.8,91.0,46.0,70.4
