city,year,week,highest_temp,lowest_temp,avg_temp,highest_humidity,lowest_humidity,avg_humidity
Seoul,2024,16,24.9,9.8,15.9,96.0,28.0,67.6
Seoul,2024,16,17.0,16.4,16.7,63.0,62.0,62.7
Seoul,2024,17,28.9,10.4,17.2,93.0,25.0,61.6
Seoul,2024,18,26.0,16.3,19.8,72.0,38.0,54.3
Seoul,2024,18,28.4,12.2,19.0,96.0,27.0,54.4
Seoul,2024,19,23.7,9.0,15.5,97.0,31.0,71.6
Seoul,2024,19,21.2,16.1,18.7,55.0,46.0,51.0
Seoul,2024,20,27.6,6.9,17.6,93.0,25.0,60.2
Seoul,2024,21,28.2,15.7,20.5,95.0,34.0,70.1
Seoul,2024,22,26.6,14.2,20.2,92.0,33.0,56.0
Seoul,2024,22,24.8,15.7,19.9,85.0,36.0,61.5
Seoul,2024,22,25.4,18.9,22.9,52.0,38.0,43.5
Seoul,2024,23,30.9,15.9,22.7,93.0,30.0,57.0
Seoul,2024,24,32.6,19.0,25.1,88.0,32.0,61.5
Seoul,2024,25,35.6,18.9,26.6,93.0,28.0,57.7
Seoul,2024,25,30.0,22.8,26.5,86.0,61.0,73.1
Seoul,2024,26,32.4,19.0,25.3,95.0,37.0,61.6
Seoul,2024,27,31.2,21.3,24.8,97.0,48.0,80.6
Seoul,2024,28,32.9,21.9,26.1,97.0,44.0,79.3
Seoul,2024,29,30.9,22.5,26.4,98.0,57.0,82.1
Seoul,2024,29,28.2,28.1,28.1,84.0,83.0,83.7
Seoul,2024,30,32.4,24.4,28.1,95.0,61.0,83.4
Seoul,2024,31,32.7,26.3,28.4,87.0,60.0,79.0
Seoul,2024,31,36.1,27.2,30.3,88.0,53.0,75.3
Seoul,2024,32,33.9,25.6,29.6,88.0,55.0,73.8
Seoul,2024,32,33.3,30.0,31.7,73.0,56.0,64.0
Seoul,2024,33,36.3,26.7,30.1,85.0,51.0,71.9
Seoul,2024,34,35.2,25.0,29.0,94.0,48.0,76.4
Seoul,2024,35,33.3,23.0,27.8,88.0,46.0,67.0
